,device_id,device_freq
791,ADXWZONZEVIQJ,1
792,ADXXQHDRLHKHK,1
793,ADXZFUZODHMCC,1
794,ADYDISVPEYEEO,1
795,ADYGRRYSXMEWS,1
796,ADYHIWFJPERQE,1
797,ADYJDHFKVGBUB,1
798,ADYKKSTONSVNJ,1
799,ADYKWVXTXLYWO,1
800,ADYMWXELFWYZG,1
801,ADYQZBYKSTBSX,1
802,ADYSKHJXLJQBM,1
803,ADYUGCEKIQVJZ,1
804,ADYUTKZJVAWGF,1
805,ADZBEIOUGFUCI,1
806,ADZDZKJBKFPSY,1
807,ADZFRFOLCWWEK,1
808,ADZIAHBSDPMMQ,1
809,ADZIWEUUNOJDB,1
810,ADZKFSDIBBXJM,1
811,ADZPVBAQBSCCY,1
812,ADZQJLGYCVMNK,1
813,ADZQQQRIALOMT,1
814,ADZWAPWZSNYWT,1
815,ADZXGVMQABREW,1
816,ADZYGJMIRZXZC,1
817,AEADFCLQJCXRX,1
818,AEADYELBHMLYO,1
819,AEAJYMLMAFIBE,1
820,AEATRHQCZYUBX,1
821,AEAVVRRDXWAMD,1
822,AEAZFHQMOZODQ,1
823,AEBDJTYEVZUUB,1
824,AEBMRCCDFKAMJ,1
825,AEBSHWCROCYNQ,1
826,AEBSIJZQQBFPH,1
827,AEBSSJTAWIGNE,1
828,AEBULKLUTOCDU,1
829,AEBVLKDJFLLXP,1
830,AEBXLJLBWPUKP,1
831,AECAOLNUQDUHR,1
832,AECICYFGJXQPE,1
833,AECLKJZZFBDMU,1
834,AECMYQCHDLVQR,1
835,AECOAXEFTQUJC,1
836,AECQKZCIMLLMT,1
837,AECRNPZREIVLR,1
838,AECSDTZSJDEHZ,1
839,AECWBVHNBYGMA,1
840,AECXAPOGFCFJG,1
841,AECXPSZWCCTSY,1
842,AECYRSMZKDLRT,1
843,AEDFMLTZFVHMS,1
844,AEDIGNUVQBUOP,1
845,AEDLULLLEAHUF,1
846,AEDPHWKPNRDEB,1
847,AEDQKSNQVIKBO,1
848,AEDSXDWZVQRAP,1
849,AEDVEBDRFLXFQ,1
850,AEEMEOWGIJFFU,1
851,AEEOGIUYFGMRA,2
852,AEEQPLMOMVIIT,1
853,AEFHQRXFSPMFQ,1
854,AEFLDXLRZKDGR,1
855,AEFNREYKZTODT,1
856,AEFSLZZUQYLUZ,1
857,AEFTOKWKMRBTB,1
858,AEFWUQXIADRTP,1
859,AEGAAXDBTCQCV,1
860,AEGAAYEQLTDZG,1
861,AEGADEIBJXWVQ,1
862,AEGBWSNWKFDRT,1
863,AEGEPQCJUZPMD,1
864,AEGFSZRWYBZWR,1
865,AEGMMYJLZVMII,1
866,AEGOELLWQMLKJ,1
867,AEGPJOSZKGUAJ,1
868,AEGQOEUMHPQTM,1
869,AEGWHNYBGRKPB,1
870,AEGZGLUBMJZUO,1
871,AEGZPLJRTGAKO,2
872,AEHCRPBCJITPD,1
873,AEHDPRBUQNOOI,1
874,AEHVHMIFHKGKW,1
875,AEHWRFUTXJQGF,1
876,AEIDJUGTZWDBU,2
877,AEIGZNWXUCBPA,1
878,AEILHCESYHYGW,1
879,AEIMWYNWISCGY,1
880,AEINLJGMMTFNT,1
881,AEISLHVVEJBXD,1
882,AEIUPULBECASL,1
883,AEIVEMJAGCIEQ,1
884,AEJCMPOSYCDVM,1
885,AEJGZBWXMXQHB,1
886,AEJKRUFFKPURJ,1
887,AEJLKJUTMULMD,1
888,AEJMOVFDOWDUB,1
889,AEJOHPJUUWLOX,1
890,AEJTAJZMCBDEB,1
891,AEJTFSRSCOMMV,1
892,AEKAFMKTDQRYD,1
893,AEKMDDUUXSEJC,1
894,AEKSLAVTEAOCX,1
895,AEKXBDCNWYGVU,1
896,AEKYDHQQCDSWP,1
897,AELALQXOSCLMK,1
898,AELCLHGQTRZNP,1
899,AELFQNETALQJY,1
900,AELGQRBOWORDD,1
901,AELNBZZOFSCHC,1
902,AELSSYTCOWAEL,1
903,AELTSGFUAEUVF,1
904,AELVLAVQJBMDG,1
905,AELYTLHYWABAQ,1
906,AELZZGTICRGDP,1
907,AEMBUBAEMFEFY,1
908,AEMHYBNZWODXX,1
909,AEMKDQENEGXUF,1
910,AEMLVLKJJTOGD,2
911,AEMPLRXSCQZYY,1
912,AEMWCPSVVMFPR,1
913,AEMWVMQYHXRSK,1
914,AENAVQBZCKJHX,1
915,AENGLUPNFISTS,1
916,AENITUZKKOINB,1
917,AENQARKQFDKVN,1
918,AENUCPDYSZWUR,1
919,AENUQLGTUHYMS,7
920,AENVARLHUSSSB,1
921,AEOATEAIZGYRP,1
922,AEODWCMKHRHKQ,1
923,AEOJDIQAJIFJV,1
924,AEOSXFKPHFGPP,1
925,AEOUAQKHJCNYC,1
926,AEOUMLJFBGZHW,1
927,AEOVRKKFCKATM,1
928,AEOYLYDXEDGMN,1
929,AEPBKYBBLXOPD,1
930,AEPHNZBLWIMGH,1
931,AEPNPVMFFRPVB,1
932,AEPPERFZXWMNF,1
933,AEPUBWVCNQYDF,1
934,AEPUFKTKMTRXU,1
935,AEPXMKORQDETK,1
936,AEQAHJRBJOIRA,1
937,AEQBGOLPMJDOX,1
938,AEQBUPFSLTZJS,1
939,AEQDCCFEEYIWY,1
940,AEQEOMYEHVNSA,1
941,AEQJNQOFDZYLU,1
942,AEQKAIISLRRYD,1
943,AEQMFCNKIEKYF,1
944,AEQPGFESFNVFU,1
945,AEQPXJZFADVCY,1
946,AEQQCRFNHEKIB,1
947,AEQQCSHXWUFYV,1
948,AEQQQOUQDJWEV,1
949,AEQXEZCYAFAFA,1
950,AERACAAIAHBSK,2
951,AERAQZDQSYOGL,1
952,AERBMJKPAHEKJ,1
953,AERCBAAYAITIE,1
954,AERDOIBZSJDQW,1
955,AERFOEWFNYVXJ,1
956,AERHTLWGMXPJG,1
957,AERMSAFHLPEUJ,1
958,AERTUXQKOZJEP,1
959,AERZAZZQZJAUV,1
960,AESBMNWNURROH,1
961,AESBXIETLFIKQ,1
962,AESDSBSCPUAJR,1
963,AESEIBQOVEVGY,1
964,AESFBUNYNHHVM,1
965,AESGJKWUTQJQK,1
966,AESHJVVHJVSFW,2
967,AESIQQLUTHTPZ,1
968,AESOYBGMQGSZE,1
969,AESRPZSQIDDFA,1
970,AESZCVGVSBUGX,1
971,AESZDPFQDBVKJ,1
972,AETAKBKGQOSRB,1
973,AETGAEAZIBMZR,1
974,AETIVSHXNLIMX,1
975,AETMDUNGDAJJR,1
976,AETMXZEMYNBTK,1
977,AETOIWBBRYGBS,1
978,AETPIZXTWKETP,1
979,AETRJTNKKRMAO,1
980,AETRUNBTNYCWW,1
981,AETUPFYGHIKPD,1
982,AETXWEVINDOWL,1
983,AEUBKWTBOOKEM,1
984,AEUFYTSDVFHPC,1
985,AEUHZEGRIVBXR,1
986,AEUIOBDTGFECS,1
987,AEULGTEKKCJEH,1
988,AEUPAUBCXAMAL,1
989,AEUUHVQWIPTFD,1
990,AEUWGBXZCCPFI,1
991,AEUZXYWKXASVL,1
992,AEVABKDLVDSGL,1
993,AEVCQAKHESYBO,1
994,AEVQZHROTGDFH,1
995,AEVTMXDLQICUY,1
996,AEVXHTTEAJSVA,2
997,AEWDKJZLVQCHV,1
998,AEWFZSLTZNQBJ,1
999,AEWIPBZJGBIFE,1
1000,AEWNAVNHGXNXL,1
1001,AEWPOXPXKZHQJ,2
1002,AEWPQINROQCPL,1
1003,AEWPYLXIPAFIN,1
1004,AEWTUHLXTPLTC,1
1005,AEXABLBNRYFMA,1
1006,AEXRHNKFZTBUM,1
1007,AEXUGLKNSULUT,1
1008,AEXWOBJFJLVIS,1
1009,AEXYESVOIXVTA,1
1010,AEXZEMWXHWTAW,1
1011,AEYAECNYVTYRI,1
1012,AEYCPPIZNHRTP,1
1013,AEYFBSFDURXSP,1
1014,AEYGTKWYEWUSQ,1
1015,AEYMKHESPHLER,2
1016,AEYPVPORAOWFF,1
1017,AEYQNHZAYEWPM,2
1018,AEYTQRHNQFHJK,1
1019,AEYXQRRQPNWXT,1
1020,AEYYNIOLKRWSX,1
1021,AEZFUMNPLHRGJ,1
1022,AEZHVIRSTTQLJ,1
1023,AEZINKALOSMVE,1
1024,AEZKIILTZHAEN,1
1025,AEZNQLLRWGHVL,1
1026,AEZPBZLZGGDJQ,1
1027,AEZTLYDBKDNPV,1
1028,AEZTUATIPYMYS,1
1029,AEZVOINYRTMJY,1
1030,AFABXXYRAJONO,1
1031,AFACJHDVXFBHR,1
1032,AFACULUBMNBUX,1
1033,AFAHEDCJUYGJC,1
1034,AFAMGLXPMELDN,1
1035,AFAPNMPPJEHGS,1
1036,AFARCYBDPSAOI,1
1037,AFARMJNZYWIDG,1
1038,AFAVATYYBFMDY,2
1039,AFAVTVLBRIUTE,1
1040,AFBAFDRHMONAQ,2
1041,AFBIWGVALIDOQ,1
1042,AFBQYKPUQLYFF,1
1043,AFBSHRMUOQJMH,1
1044,AFBUDLFTLZFMD,1
1045,AFBWYBJZINGSI,1
1046,AFCCIZUWIJZUW,1
1047,AFCKGGTELPPXB,1
1048,AFCOZTAPDQNYE,1
1049,AFCQARLZRTQTS,1
1050,AFCROHSCYJHAW,1
1051,AFCRSHNNGOYWI,1
1052,AFCSTPWVJJVZQ,1
1053,AFCVENHJISWKP,1
1054,AFCVHEXEVDNHC,1
1055,AFDAFZDNWIQYA,2
1056,AFDEACDMZPRKA,1
1057,AFDFOOUWSWQAO,1
1058,AFDKXELEGIJZX,1
1059,AFDPDKUIRYWCA,1
1060,AFDUJKTTXORRQ,1
1061,AFDWHHRYKRWEB,2
1062,AFDWOTEBSGYDJ,1
1063,AFDXIPFFZSTRU,1
1064,AFDZCMOOWNWAE,1
1065,AFEDEJIADZTLK,1
1066,AFEFYICERXWUG,1
1067,AFEHLNGZMEHVI,1
1068,AFEICFUSZGVTF,1
1069,AFEIXIDWOUMOR,1
1070,AFELZIEXBUVST,1
1071,AFEPPYVKDYWRX,1
1072,AFERWTUNWFNZA,1
1073,AFERYURRZLTTV,1
1074,AFESHGMGUZQDB,1
1075,AFEYCEGNRJTRE,1
1076,AFFCBICIMDDLL,1
1077,AFFGPNJYVPLUY,1
1078,AFFHIWKGTSDIT,1
1079,AFFIKQTMQERBR,1
1080,AFFMXRLTLLUYB,1
1081,AFFPTBHGLTOIB,1
1082,AFFQMFTUWXQHK,1
1083,AFFZCEZAPLIRE,1
1084,AFGAGBEQVBUSI,1
1085,AFGBHDRYRQEZM,1
1086,AFGBPZIHJPCQT,1
1087,AFGESYGZKJXSV,1
1088,AFGJPJDQVWTOI,1
1089,AFGWVEYIUYHAI,1
1090,AFHALGETSFNFG,1
1091,AFHCEMENLNRXG,1
1092,AFHJIQSYTUEVP,1
1093,AFHOUJKLVOETW,1
1094,AFHVMIKJPXYBS,1
1095,AFIFGARLWSTTW,1
1096,AFIFSLANJNUDX,1
1097,AFIHHMHGXZSLS,2
1098,AFIIHKUBUHEAP,1
1099,AFIKLABNOTQRI,1
1100,AFINEEKALEBZE,1
1101,AFIOOZRHURYTJ,1
1102,AFIPWNNKGCODY,1
1103,AFISOFYZANIOL,1
1104,AFIWBLDJVAFDU,1
1105,AFIXLYJCHZCFQ,1
1106,AFIYWPDYEGLHF,1
1107,AFIZLTUFHYOGS,1
1108,AFIZSLMVFLSCG,1
1109,AFJGMAWEKGQER,1
1110,AFJGPALBCFZCI,1
1111,AFJHQKADFKVDT,1
1112,AFJWNLXUIUQNX,1
1113,AFJYYVPVXIURO,1
1114,AFJZTXRPRVPWK,1
1115,AFKDCASWNOUKF,1
1116,AFKDUJIZSXUYL,1
1117,AFKXYMPNAOZYV,1
1118,AFKYVDMDTNJXL,1
1119,AFLADNRGFTUUW,1
1120,AFLCPJAICOTYY,1
1121,AFLKSUOYZNZEM,1
1122,AFLSPILWBHCWY,2
1123,AFLTJINKWRFPK,1
1124,AFMECCGWUGKMJ,1
1125,AFMFWRUNBFUCD,1
1126,AFMMLEKAUMSKB,1
1127,AFMOXVJLNQWFH,1
1128,AFMTBXPOJQNNE,1
1129,AFMWQGQYQRIAV,1
1130,AFMXQGFPGUKNX,1
1131,AFNBKALLMWVEM,1
1132,AFNIWBSDYCSRE,1
1133,AFNUIASYXEZUX,1
1134,AFNXDUMNECPAN,1
1135,AFOHZEQXORZES,1
1136,AFOJWIHSGLDDB,1
1137,AFOKRPWEKKSIT,1
1138,AFONKYKJCPTAP,1
1139,AFONRHDLHQSCZ,1
1140,AFONTQLKGQVXQ,1
1141,AFONTYAQNMBXJ,1
1142,AFOOCFFXWYKLN,1
1143,AFOOFBTLROWRC,1
1144,AFOQSQAZJYXSA,1
1145,AFOSVGRWDSSDQ,1
1146,AFOUHUZKXENIG,1
1147,AFPAMOPKPAFBZ,1
1148,AFPDRXGZCMEJJ,1
1149,AFPDZGKLAEWYT,1
1150,AFPEWOAEGWREN,1
1151,AFPIDUBIASPZJ,1
1152,AFPLIBPKPMHQX,1
1153,AFPMNPVPCXBYP,1
1154,AFPSGGQRNQDUO,1
1155,AFPVBOUPXUWSU,1
1156,AFQBXOOZNTIGX,1
1157,AFQDLZOJALEYS,1
1158,AFQMHSJTLFRHV,1
1159,AFQMXSYTROAEK,1
1160,AFQPMLCNRRVTT,1
1161,AFQVTRANKPDCL,1
1162,AFQYCELGHNHJR,1
1163,AFRBLXHFFNCAY,1
1164,AFRDDJHEZUKKY,1
1165,AFRFVHCXFDIVT,1
1166,AFRIFDESEZEZT,1
1167,AFRIXQGXEHDVQ,1
1168,AFRKESNCPZQTD,1
1169,AFRNCMDROLDFC,1
1170,AFRRYEBGIYPGZ,1
1171,AFRXDWBEVCEPR,1
1172,AFSDILRQDZHPS,1
1173,AFSDPGQBSTQLN,1
1174,AFSFQNGHXZOSG,1
1175,AFSHXFGICYLHT,1
1176,AFSIENJIIHLJJ,1
1177,AFSOQAACEFPCV,1
1178,AFSPHSCQCAQCV,1
1179,AFSQSVYSNLSCX,1
1180,AFSRLAQWAPXMU,1
1181,AFSRPKYXUDSVG,1
1182,AFSVXXYPCUXNQ,1
1183,AFSWMYPOUWUHR,1
1184,AFSXFFFEOGOFW,1
1185,AFTBZIXBHFWIO,1
1186,AFTDNHLTZIGNC,1
1187,AFTEYNZLWNQPC,1
1188,AFTNJAIYMCSVG,1
1189,AFTSSQAEBXSXA,1
1190,AFTYGRHKUBGLU,1
1191,AFTZOSDAUGYPG,1
1192,AFUHGPXIBQELW,1
1193,AFUHJHBQAIBDU,1
1194,AFUIYXOFMVPRQ,1
1195,AFUKDUPDNFWYD,1
1196,AFUKVPVUOMIOU,1
1197,AFULNIRINOWOC,2
1198,AFUMVEJNKDQYI,1
1199,AFUNLVQTZZICN,1
1200,AFUYEOXCXLHIT,1
1201,AFUYKDEAXEZLM,1
1202,AFUZHKSZIBJQQ,1
1203,AFVCGJXDYMPQZ,1
1204,AFVILWLUMJRFD,1
1205,AFVMJKYLJLGIK,1
1206,AFVMXZMVHTAWX,1
1207,AFVPEREQUCGDW,1
1208,AFVTNEXVYGHCB,1
1209,AFWCCMYEMVBTA,1
1210,AFWCXKBBIVKKI,1
1211,AFWCYKPDUJKMI,1
1212,AFWDLBLHTZUGN,1
1213,AFWDNXWOLPFQS,1
1214,AFWKSAZLLFJDW,1
1215,AFWMYDDGIHQNP,1
1216,AFWPZKZZBRKCZ,1
1217,AFWUJENWVCKWP,1
1218,AFWUZSRUHNICQ,1
1219,AFWXAIRODNADI,1
1220,AFXAXXRQSNDRT,1
1221,AFXELNOVOPFMM,1
1222,AFXFEUIFKYBGT,1
1223,AFXHJDCJZDZWO,1
1224,AFXLBZBWOCHSI,1
1225,AFXLMNXNABMJV,1
1226,AFXNJTMXRYKPJ,1
1227,AFXNPDNJDBEXE,1
1228,AFXOBGPBNXQAV,1
1229,AFXVSBIOOXQTG,1
1230,AFYBWQJWXUDIY,1
1231,AFYQBXGEATDOS,1
1232,AFYRPIMPKJJMM,1
1233,AFYSATWAJAFRM,1
1234,AFYTBIXCNIDHE,1
1235,AFYVEMQRXARFD,1
1236,AFYXFVCNHCVUV,1
1237,AFYYPGQZRKPAN,1
1238,AFYZYEKYJTCOA,1
1239,AFZFWIDOQYYOW,2
1240,AFZIJEHMNABJC,1
1241,AFZVETFAJGXBP,1
1242,AGABHRRFLOGNR,1
1243,AGAFZNRYRKGRU,1
1244,AGAHLCRYLSBMT,1
1245,AGAJVAKOZQBXV,1
1246,AGANDDOAIUJMV,1
1247,AGAVEUAGCYVAK,1
1248,AGAZVNFYFKDQD,1
1249,AGBAZNBHVILKZ,1
1250,AGBFZJQFEXDZG,1
1251,AGBMAXMYDBKEK,1
1252,AGCELKHUIMQRB,1
1253,AGCINJIDKXGAC,1
1254,AGCJAQAPHWQZP,1
1255,AGCKRCXRLNSDN,1
1256,AGCPXHTJAURDD,1
1257,AGCQWQBUDQXAU,1
1258,AGCTPQOMPDOZM,2
1259,AGCYYHSXEBVKS,1
1260,AGDABHVGOLEVF,1
1261,AGDCQRQAQOCOR,1
1262,AGDCYVNTTIHCB,1
1263,AGDDXFROECVZH,1
1264,AGDHCUDFHSPIW,1
1265,AGDKOIXVKFZBF,1
1266,AGDLMQJCERYNZ,1
1267,AGDRADVZBENCN,1
1268,AGDVZTJPZJEOO,1
1269,AGDXEECYJBBYQ,1
1270,AGEIGOHFQVECB,1
1271,AGEJEHZZHGMBJ,1
1272,AGEXBAHWGZTGD,1
1273,AGEYLIQZXPVGV,1
1274,AGEZEXDLSNDMU,1
1275,AGFCZKYXWLULG,1
1276,AGFENUMMDFYJX,1
1277,AGFJTVRTNHCNT,1
1278,AGFJZDELBRYWW,1
1279,AGFMEHMGDHSQK,1
1280,AGFOGPWELWLBT,2
1281,AGFRCAUVEMNSV,1
1282,AGFSDKRQYUZKB,1
1283,AGFYIFKFNGWRX,1
1284,AGFYKRSXYURFN,1
1285,AGGBCFYDGQHZO,2
1286,AGGBYXMUBYNLY,1
1287,AGGJGVNFWYOGV,1
1288,AGGJRMAJBURMD,1
1289,AGGKDSCLZLDNT,1
1290,AGGKSNTOOEXNZ,1
1291,AGGNRONZAXPNQ,1
1292,AGGNTUXWDWEWM,2
1293,AGGQLQMFHVWTC,1
1294,AGGSFTGGUWVTW,1
1295,AGGSRCDFMTLNX,1
1296,AGGWAQWTIHEIA,1
1297,AGHCWFTFVYRYD,1
1298,AGHFTFKPAGRGV,1
1299,AGHHMVTGGLKNK,1
1300,AGHPWXTKOPCPY,1
1301,AGHRLGRCNDTUY,1
1302,AGHYDNJJGKMAK,1
1303,AGICAEARHJBZN,1
1304,AGIMVVNCPWARV,1
1305,AGINBNDQFERCG,1
1306,AGINIDFLBWREI,1
1307,AGJONLAUEZUXP,1
1308,AGJQZPGSIWURW,1
1309,AGJRZYJKRISJL,1
1310,AGJUABNPXZJLS,1
1311,AGJXVFLZGCASJ,1
1312,AGJYQUMNWDFJW,1
1313,AGKHJICLJXYDQ,1
1314,AGKJOCSAHEWEP,1
1315,AGKJOWAHJLODH,1
1316,AGKMTYYETWNDS,1
1317,AGKQRCVVUMMNV,1
1318,AGKRJNUCLDUJU,1
1319,AGLANXPLHIBTI,1
1320,AGLHQHWHIMNLS,2
1321,AGLJDPHGXVIZV,1
1322,AGLJWIRGJPSUT,1
1323,AGLKKAARTZPDU,1
1324,AGLLXFOWRTWVY,1
1325,AGLNCIYTAIPNT,1
1326,AGLPZCZXVYGTQ,1
1327,AGLRBWSBOFADZ,1
1328,AGLVJPIGVRCMF,1
1329,AGLXEKOVTMELG,1
1330,AGMAHUBIGOHEA,1
1331,AGMAZPYFIKUAP,1
1332,AGMBTPSKATVUL,1
1333,AGMBWPGKFJHLO,1
1334,AGMDBKMWWHVSW,1
1335,AGMERCIEVDYVL,1
1336,AGMHGLWPKIRMX,1
1337,AGMHRPLKUEUAM,1
1338,AGMTOBUCLOBSU,1
1339,AGMUAXIRNKNYC,1
1340,AGMUIFNDAEEOQ,1
1341,AGMYRMBLOLDYP,1
1342,AGNAQQSVWWPEL,1
1343,AGNARVTPTEGYT,1
1344,AGNBTRMNHQLLE,1
1345,AGNCRIHSKUJHT,1
1346,AGNGEVDLHRDTW,1
1347,AGNHOBHGYLSWC,1
1348,AGNNYJCVLXYYQ,1
1349,AGOAXTJEZOIUX,2
1350,AGOCEFUQZGJVJ,1
1351,AGOHEZWGARHFC,1
1352,AGOIEMPIMFAQH,1
1353,AGOJCRTTKZJSO,1
1354,AGOLDBFHCNMAI,1
1355,AGOMSXHZFMMUP,1
1356,AGOMXEMFKTHFF,1
1357,AGOPKXHLEDEZI,1
1358,AGOSDPZVPRSKV,1
1359,AGOSKWZUPDRKC,1
1360,AGOUCXXYRMCAP,1
1361,AGOWDYFOHNQCB,1
1362,AGOWRKMBWCIUS,1
1363,AGPACUMBVULSE,1
1364,AGPBZHSINJVQG,1
1365,AGPIJZIOCIAAP,1
1366,AGPILLXXSYCQU,1
1367,AGPMWFOSOLYDE,1
1368,AGPQXYRRDZWCG,1
1369,AGPWCSSCDECXI,1
1370,AGQDKDJUSGFLF,1
1371,AGQEUVTIJKHCP,1
1372,AGQHDUULXCPKM,1
1373,AGQKVTMXFLWHU,1
1374,AGQMQHXTKDTSK,1
1375,AGQQRHOTNHUVV,1
1376,AGQQYACZPZYVS,1
1377,AGQUYTAQBSCIG,1
1378,AGQYWGZYTVLZE,1
1379,AGRAKDNDGRWGU,1
1380,AGRCGMHNWUIJZ,2
1381,AGRDGONLKWHOX,1
1382,AGRHYJMLEWGNL,1
1383,AGRILOOUJNXWM,1
1384,AGRLONZROKNFP,1
1385,AGRXRLRMXRTYB,1
1386,AGSGMEAAHLNVC,1
1387,AGSHKYCEJIUGL,1
1388,AGSKCHVROWPBT,1
1389,AGSKUOJNJQGYC,1
1390,AGSLWKREBOGVO,1
1391,AGSNHOQQSQLJF,1
1392,AGSNKKJGLUUVG,1
1393,AGSOQHWVAECGL,1
1394,AGSQSYHUTEBLI,1
1395,AGSTXZGAJQITW,1
1396,AGTBFVZZHFIUT,1
1397,AGTBQJGXORLRO,1
1398,AGTFATPLDVDJC,1
1399,AGTFULKLGSOMQ,1
1400,AGTIWFEMYPSFE,1
1401,AGTMDOONSROAX,1
1402,AGTNJDJTSSKQL,1
1403,AGTWAJICNWSCI,1
1404,AGTXQNPRVMQPD,1
1405,AGTYHPAYKUVDA,1
1406,AGUCVHPBWSFQP,1
1407,AGUIEMRPXRSZN,2
1408,AGULTQNGYJFPY,1
1409,AGUQKHMKOIOLR,1
1410,AGUTJGKPZGLEF,1
1411,AGUWNJNVAUUYU,1
1412,AGUZQUAQPQIBP,2
1413,AGVBADGVTDTNQ,1
1414,AGVCPBOFHSWJQ,1
1415,AGVDBNCTKOOUF,1
1416,AGVGKXOSRKVWU,1
1417,AGVJMAVKKZSWH,1
1418,AGVLDXWCHFAJD,1
1419,AGVRAXTARJYCO,1
1420,AGVSZSEGQMRME,1
1421,AGVUIKMTWEIFS,1
1422,AGVWJLITMZQHM,1
1423,AGVWXAVJOWVNZ,1
1424,AGVXOYKPPHJJG,1
1425,AGWFIRTULROUG,1
1426,AGWIMXOADMQMZ,1
1427,AGWRRMDLMIMDP,1
1428,AGWZKAYQWDZIA,1
1429,AGXANLSBYYYJO,1
1430,AGXDPRGHJCZUO,2
1431,AGXFPPOAXESFR,1
1432,AGXGYTWWZDLDL,1
1433,AGXHNOXRTGZIA,2
1434,AGXJAKBTZQXUK,1
1435,AGXJTMVUYEIRQ,1
1436,AGXLUDWBHHLLF,1
1437,AGXOCHUFWFLAK,1
1438,AGXSSNWBKQAHA,1
1439,AGXTDHJLLXRGU,1
1440,AGXXJGXWSJJPQ,1
1441,AGXXRXKWBKCFM,1
1442,AGYABMOMQYKJQ,1
1443,AGYEYLAOXVGXE,1
1444,AGYFTZGOBMXWX,1
1445,AGYIYBWPINYDZ,1
1446,AGYJQZLPCHEZL,1
1447,AGYNTZAOXJAIP,1
1448,AGYRRHRSNWKYH,1
1449,AGYYOEGOXXPKN,1
1450,AGZBWWLVQLWFU,1
1451,AGZIHRAHLCKFA,1
1452,AGZKITULYNWST,1
1453,AGZMYXLLGYDJR,1
1454,AGZPXKOLSJCFY,1
1455,AGZRWKXEVHYBI,1
1456,AGZWFHMWRMTFS,1
1457,AGZXGIRPXXFXI,2
1458,AGZYRZXWJCHHH,1
1459,AGZYVZDOULGSA,1
1460,AHADFZUADWMCQ,1
1461,AHAICGGHDWKDB,1
1462,AHAIEAMHXWRED,1
1463,AHAIHAWXLEZRD,1
1464,AHAOXMUNLHPGZ,2
1465,AHAPSGZYLZLCY,1
1466,AHASTAYYQGCXN,1
1467,AHAVQQXUIAVRD,1
1468,AHAYEWOZZSGSS,1
1469,AHAYMOGWHNKEE,1
1470,AHAZZJNMIPIBB,1
1471,AHBADFZAFKIYN,1
1472,AHBASAYYNQDTK,1
1473,AHBBQCGFKQPSO,2
1474,AHBDPUBWYBOSD,1
1475,AHBEBGADLIEXB,1
1476,AHBGCNOXVPBEU,1
1477,AHBGFFVAHWGQO,1
1478,AHBLSPYYTWEZN,1
1479,AHBNLOTHJPKPX,1
1480,AHBNPZKOVODOO,1
1481,AHBNXZKFPMEUM,1
1482,AHBUMLJQUVCLT,1
1483,AHCCFYYBZCJVR,2
1484,AHCDCIYZEOTJG,1
1485,AHCDPPIYMTLDS,1
1486,AHCGENZSGZEGM,1
1487,AHCIEWGRBEZJE,1
1488,AHCLEXCYRSUYC,1
1489,AHCMNIMHIIWIF,1
1490,AHCMONQHKCOQE,1
1491,AHCMSNERJENGQ,1
1492,AHCOEKWVBRERT,1
1493,AHCQAXKPKRNCO,1
1494,AHCRNEDYJPHPI,1
1495,AHCTPETPJRLFG,1
1496,AHCYBCMFXZUOV,1
1497,AHDDDNBAVYUZH,1
1498,AHDFDLFNWBUSF,1
1499,AHDKJXETLBUPM,1
1500,AHEAHUENZLUNY,1
1501,AHEISUROCPMQK,1
1502,AHEKZJADXHHVG,1
1503,AHEPBSSSDHKRN,1
1504,AHEUWRSJYEZDN,1
1505,AHEVPQDENGQLL,1
1506,AHEZYWSBBKUOU,1
1507,AHFBIKWGETERI,1
1508,AHFCKKBMJAYRY,1
1509,AHFCYCYROIHZF,1
1510,AHFDBDMFVUGQV,1
1511,AHFEMIKJLXFRE,1
1512,AHFQILGVENYSW,1
1513,AHFTMFYXVILCB,1
1514,AHFUNFIWSZDRA,1
1515,AHFYQFZRDQLBC,1
1516,AHGDEKQPZKXLF,1
1517,AHGMURCKKBDIA,1
1518,AHGNGSTHUJVJI,1
1519,AHGPAVITUKJBT,1
1520,AHGYUBSDAFIJL,1
1521,AHHCLWSNBHTZB,1
1522,AHHDOSIVUHGBK,1
1523,AHHEPDTNOAHHZ,1
1524,AHHEPZXIOLTLA,1
1525,AHHHFVWMEEQGP,1
1526,AHHIVQISTKAHL,1
1527,AHHNWTQAMWMEK,1
1528,AHHTSLLXQHNMN,1
1529,AHHVSIJBYFKSR,1
1530,AHIATRBBUEDVG,1
1531,AHIBHDASBMKIZ,1
1532,AHIDGHVRHVFSM,1
1533,AHIFKRITYZUDT,1
1534,AHIFLSRZUCGWH,1
1535,AHIGUSKMNSBCQ,1
1536,AHIJFVPRTOSBN,1
1537,AHIKAIQBKTYJT,1
1538,AHILGDYSZXAXO,1
1539,AHILNWMBLZYNX,1
1540,AHINOTMADDJAE,1
1541,AHISNJIBGBJOE,1
1542,AHISOPFCDOCZH,1
1543,AHIUKUIMUMAEZ,1
1544,AHIWENHNUZXKL,2
1545,AHIZSWIOTEDDO,1
1546,AHJAAYKPLOBJD,1
1547,AHJDGCLKOAVDR,1
1548,AHJHKDPFWBLWR,1
1549,AHJIQROHWCRVR,2
1550,AHJKXVESUMVNU,1
1551,AHJMWULSVXYUH,1
1552,AHJUAGLZEPWYW,1
